id,sentence,pos_triplet,neg_triplet,pos_image_id,neg_image_id,neg_value,sentence_id
1479,a horse is drinking the water.,"horse,drink,water","('dog', 'drink', 'water')",2362669,2400930,subject,113
1480,a horse is drinking the water.,"horse,drink,water","('dog', 'drink', 'water')",2362669,2348412,subject,113
1481,a horse is drinking the water.,"horse,drink,water","('elephant', 'drink', 'water')",2362669,2403089,subject,113
1482,a horse is drinking the water.,"horse,drink,water","('elephant', 'drink', 'water')",2362669,2408994,subject,113
1483,a horse is drinking the water.,"horse,drink,water","('elephant', 'drink', 'water')",2362669,2351299,subject,113
1484,a horse is walking in the water.,"horse,walk,water","('elephant', 'walk', 'water')",2363946,2409932,subject,105
1485,a horse is walking in the water.,"horse,walk,water","('elephant', 'walk', 'water')",2401388,2409932,subject,105
1486,a horse is walking in the water.,"horse,walk,water","('elephant', 'walk', 'water')",2377376,2409932,subject,105
1487,a horse is walking in the water.,"horse,walk,water","('elephant', 'walk', 'water')",2366157,2409932,subject,105
1488,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2403089,2344463,subject,84
1489,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2403089,2402707,subject,84
1490,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2403089,2415551,subject,84
1491,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2403089,2374475,subject,84
1492,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2403089,2349994,subject,84
1493,an elephant is drinking the water.,"elephant,drink,water","('woman', 'drink', 'water')",2403089,2319593,subject,84
1494,an elephant is drinking the water.,"elephant,drink,water","('man', 'drink', 'water')",2403089,2351851,subject,84
1495,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2403089,2372988,subject,84
1496,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2403089,2400930,subject,84
1497,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2403089,2348412,subject,84
1498,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2403089,2375724,subject,84
1499,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2403089,2344338,subject,84
1500,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2403089,2362669,subject,84
1501,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2408994,2344463,subject,84
1502,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2408994,2402707,subject,84
1503,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2408994,2415551,subject,84
1504,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2408994,2374475,subject,84
1505,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2408994,2349994,subject,84
1506,an elephant is drinking the water.,"elephant,drink,water","('woman', 'drink', 'water')",2408994,2319593,subject,84
1507,an elephant is drinking the water.,"elephant,drink,water","('man', 'drink', 'water')",2408994,2351851,subject,84
1508,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2408994,2372988,subject,84
1509,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2408994,2400930,subject,84
1510,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2408994,2348412,subject,84
1511,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2408994,2375724,subject,84
1512,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2408994,2344338,subject,84
1513,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2408994,2362669,subject,84
1514,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2351299,2344463,subject,84
1515,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2351299,2402707,subject,84
1516,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2351299,2415551,subject,84
1517,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2351299,2374475,subject,84
1518,an elephant is drinking the water.,"elephant,drink,water","('cat', 'drink', 'water')",2351299,2349994,subject,84
1519,an elephant is drinking the water.,"elephant,drink,water","('woman', 'drink', 'water')",2351299,2319593,subject,84
1520,an elephant is drinking the water.,"elephant,drink,water","('man', 'drink', 'water')",2351299,2351851,subject,84
1521,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2351299,2372988,subject,84
1522,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2351299,2400930,subject,84
1523,an elephant is drinking the water.,"elephant,drink,water","('dog', 'drink', 'water')",2351299,2348412,subject,84
1524,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2351299,2375724,subject,84
1525,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2351299,2344338,subject,84
1526,an elephant is drinking the water.,"elephant,drink,water","('horse', 'drink', 'water')",2351299,2362669,subject,84
1527,an elephant is walks in the water.,"elephant,walk,water","('horse', 'walk', 'water')",2409932,2363946,subject,73
1528,an elephant is walks in the water.,"elephant,walk,water","('horse', 'walk', 'water')",2409932,2401388,subject,73
1529,an elephant is walks in the water.,"elephant,walk,water","('horse', 'walk', 'water')",2409932,2377376,subject,73
1530,an elephant is walks in the water.,"elephant,walk,water","('horse', 'walk', 'water')",2409932,2366157,subject,73
1531,a man is plays a piano.,"man,play,piano","('woman', 'play', 'piano')",411,2337142,subject,277
1532,a woman is playing a piano.,"woman,play,piano","('man', 'play', 'piano')",2337142,411,subject,74
1533,a woman is playing a violin.,"woman,play,violin","('man', 'play', 'violin')",2378255,3999,subject,165
1534,a woman is playing a violin.,"woman,play,violin","('man', 'play', 'violin')",2414581,3999,subject,165
1535,a man is playing a violin.,"man,play,violin","('woman', 'play', 'violin')",3999,2378255,subject,236
1536,a man is playing a violin.,"man,play,violin","('woman', 'play', 'violin')",3999,2414581,subject,236
1537,a man is standing on the water.,"man,stand,water","('man', 'stand', 'table')",2334910,2392514,object,91
1538,a man is standing on the water.,"man,stand,water","('man', 'stand', 'table')",2334910,2391035,object,91
1539,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2334910,2322422,object,91
1540,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2334910,2322422,object,91
1541,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2334910,2350400,object,91
1542,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2334910,2355534,object,91
1543,a man is standing on the water.,"man,stand,water","('man', 'stand', 'zebra')",2334910,2318869,object,91
1544,a man is standing on the water.,"man,stand,water","('man', 'stand', 'table')",2357085,2392514,object,91
1545,a man is standing on the water.,"man,stand,water","('man', 'stand', 'table')",2357085,2391035,object,91
1546,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2357085,2322422,object,91
1547,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2357085,2322422,object,91
1548,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2357085,2350400,object,91
1549,a man is standing on the water.,"man,stand,water","('man', 'stand', 'beach')",2357085,2355534,object,91
1550,a man is standing on the water.,"man,stand,water","('man', 'stand', 'zebra')",2357085,2318869,object,91
1551,a man is sits by the water.,"man,sit,water","('man', 'sit', 'table')",2343560,2358258,object,188
1552,a man is sits by the water.,"man,sit,water","('man', 'sit', 'grass')",2343560,2374415,object,188
1553,a man is sits by the water.,"man,sit,water","('man', 'sit', 'grass')",2343560,2393129,object,188
1554,a man is sits by the water.,"man,sit,water","('man', 'sit', 'grass')",2343560,2398451,object,188
1555,a man is sits by the water.,"man,sit,water","('man', 'sit', 'bench')",2343560,2317122,object,188
1556,a man is sits by the water.,"man,sit,water","('man', 'sit', 'bench')",2343560,2327047,object,188
1557,a man is sits by the water.,"man,sit,water","('man', 'sit', 'bench')",2343560,285784,object,188
1558,a man is sits by the water.,"man,sit,water","('man', 'sit', 'wall')",2343560,2380813,object,188
1559,a man is sits by the water.,"man,sit,water","('man', 'sit', 'beach')",2343560,2366370,object,188
1560,a man is sits by the water.,"man,sit,water","('man', 'sit', 'beach')",2343560,2322818,object,188
1561,a man is sits by the water.,"man,sit,water","('man', 'sit', 'wheelchair')",2343560,2315656,object,188
1562,a man is sits by the water.,"man,sit,water","('man', 'sit', 'wheelchair')",2343560,2398489,object,188
1563,a man is sits by the water.,"man,sit,water","('man', 'sit', 'bridge')",2343560,2328945,object,188
1564,a man is sitting at a table,"man,sit,table","('man', 'sit', 'water')",2358258,2343560,object,215
1565,a man is sitting at a table,"man,sit,table","('man', 'sit', 'grass')",2358258,2374415,object,215
1566,a man is sitting at a table,"man,sit,table","('man', 'sit', 'grass')",2358258,2393129,object,215
1567,a man is sitting at a table,"man,sit,table","('man', 'sit', 'grass')",2358258,2398451,object,215
1568,a man is sitting at a table,"man,sit,table","('man', 'sit', 'bench')",2358258,2317122,object,215
1569,a man is sitting at a table,"man,sit,table","('man', 'sit', 'bench')",2358258,2327047,object,215
1570,a man is sitting at a table,"man,sit,table","('man', 'sit', 'bench')",2358258,285784,object,215
1571,a man is sitting at a table,"man,sit,table","('man', 'sit', 'wall')",2358258,2380813,object,215
1572,a man is sitting at a table,"man,sit,table","('man', 'sit', 'beach')",2358258,2366370,object,215
1573,a man is sitting at a table,"man,sit,table","('man', 'sit', 'beach')",2358258,2322818,object,215
1574,a man is sitting at a table,"man,sit,table","('man', 'sit', 'wheelchair')",2358258,2315656,object,215
1575,a man is sitting at a table,"man,sit,table","('man', 'sit', 'wheelchair')",2358258,2398489,object,215
1576,a man is sitting at a table,"man,sit,table","('man', 'sit', 'bridge')",2358258,2328945,object,215
1577,a man is standing by a table.,"man,stand,table","('man', 'stand', 'water')",2392514,2334910,object,264
1578,a man is standing by a table.,"man,stand,table","('man', 'stand', 'water')",2392514,2357085,object,264
1579,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2392514,2322422,object,264
1580,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2392514,2322422,object,264
1581,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2392514,2350400,object,264
1582,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2392514,2355534,object,264
1583,a man is standing by a table.,"man,stand,table","('man', 'stand', 'zebra')",2392514,2318869,object,264
1584,a man is standing by a table.,"man,stand,table","('man', 'stand', 'water')",2391035,2334910,object,264
1585,a man is standing by a table.,"man,stand,table","('man', 'stand', 'water')",2391035,2357085,object,264
1586,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2391035,2322422,object,264
1587,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2391035,2322422,object,264
1588,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2391035,2350400,object,264
1589,a man is standing by a table.,"man,stand,table","('man', 'stand', 'beach')",2391035,2355534,object,264
1590,a man is standing by a table.,"man,stand,table","('man', 'stand', 'zebra')",2391035,2318869,object,264
1591,a man is working on a table.,"man,work,table","('man', 'work', 'laptop')",2341863,2393311,object,57
1592,a man is working on a table.,"man,work,table","('man', 'work', 'laptop')",2341863,2316905,object,57
1593,a man is walking on grass.,"man,walk,grass","('man', 'walk', 'snow')",2407317,2400374,object,195
1594,a man is walking on grass.,"man,walk,grass","('man', 'walk', 'beach')",2407317,2348732,object,195
1595,a man is walking on grass.,"man,walk,grass","('man', 'walk', 'beach')",2407317,2381449,object,195
1596,a man is walking on grass.,"man,walk,grass","('man', 'walk', 'beach')",2407317,2406055,object,195
1597,a man is walking on grass.,"man,walk,grass","('man', 'walk', 'beach')",2407317,2321616,object,195
1598,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'water')",2374415,2343560,object,54
1599,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'table')",2374415,2358258,object,54
1600,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2374415,2317122,object,54
1601,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2374415,2327047,object,54
1602,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2374415,285784,object,54
1603,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wall')",2374415,2380813,object,54
1604,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'beach')",2374415,2366370,object,54
1605,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'beach')",2374415,2322818,object,54
1606,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wheelchair')",2374415,2315656,object,54
1607,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wheelchair')",2374415,2398489,object,54
1608,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bridge')",2374415,2328945,object,54
1609,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'water')",2393129,2343560,object,54
1610,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'table')",2393129,2358258,object,54
1611,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2393129,2317122,object,54
1612,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2393129,2327047,object,54
1613,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2393129,285784,object,54
1614,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wall')",2393129,2380813,object,54
1615,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'beach')",2393129,2366370,object,54
1616,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'beach')",2393129,2322818,object,54
1617,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wheelchair')",2393129,2315656,object,54
1618,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wheelchair')",2393129,2398489,object,54
1619,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bridge')",2393129,2328945,object,54
1620,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'water')",2398451,2343560,object,54
1621,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'table')",2398451,2358258,object,54
1622,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2398451,2317122,object,54
1623,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2398451,2327047,object,54
1624,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bench')",2398451,285784,object,54
1625,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'beach')",2398451,2366370,object,54
1626,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'beach')",2398451,2322818,object,54
1627,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wheelchair')",2398451,2315656,object,54
1628,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'wheelchair')",2398451,2398489,object,54
1629,a man is sitting on grass.,"man,sit,grass","('man', 'sit', 'bridge')",2398451,2328945,object,54
1630,a man is laying on grass.,"man,layingin,grass","('man', 'laying in', 'bench')",2410770,2355352,object,155
1631,a man is laying on grass.,"man,layingin,grass","('man', 'laying in', 'bench')",2410770,2412700,object,155
1632,a man is laying on grass.,"man,layingin,grass","('man', 'laying in', 'bench')",2410770,2360541,object,155
1633,a man is laying on grass.,"man,layingin,grass","('man', 'laying in', 'bed')",2410770,2353608,object,155
1634,a man is laying on grass.,"man,layingin,grass","('man', 'laying in', 'bed')",2410770,2319441,object,155
